period,fiscal_year,fiscal_quarter,bu,region,account_code,account_name,account_category,amount_usd_mn,source
2023-03,FY2023,Q1,Automotive,EMEA,9100,Income Tax,Tax,-3.161,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,4000,Product Revenue,Revenue,42.416,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,4100,Service Revenue,Revenue,19.733,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,5000,Cost of Goods Sold,COGS,-34.382,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,6100,Salaries & Wages,Opex,-5.31,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,6200,Marketing,Opex,-2.031,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,6300,R&D,Opex,-2.469,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,6400,Travel,Opex,-0.667,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.498,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,6600,General & Admin,Opex,-1.04,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,7100,Depreciation,D&A,-3.493,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,8100,Interest Expense,Finance,-2.075,SAP-ECC
2023-03,FY2023,Q1,Automotive,Americas,9100,Income Tax,Tax,-3.776,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,4000,Product Revenue,Revenue,16.871,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,4100,Service Revenue,Revenue,7.038,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-12.25,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.049,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,6200,Marketing,Opex,-0.751,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,6300,R&D,Opex,-0.936,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,6400,Travel,Opex,-0.255,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.592,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,6600,General & Admin,Opex,-0.386,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,7100,Depreciation,D&A,-1.115,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,8100,Interest Expense,Finance,-0.678,SAP-ECC
2023-03,FY2023,Q1,Healthcare,APAC,9100,Income Tax,Tax,-1.631,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,4000,Product Revenue,Revenue,20.372,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,4100,Service Revenue,Revenue,8.211,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-15.822,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.204,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,6200,Marketing,Opex,-0.763,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,6300,R&D,Opex,-1.014,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,6400,Travel,Opex,-0.262,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.698,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,6600,General & Admin,Opex,-0.457,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,7100,Depreciation,D&A,-1.445,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,8100,Interest Expense,Finance,-0.872,SAP-ECC
2023-03,FY2023,Q1,Healthcare,EMEA,9100,Income Tax,Tax,-1.609,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,4000,Product Revenue,Revenue,21.787,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,4100,Service Revenue,Revenue,9.082,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-18.813,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.785,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,6200,Marketing,Opex,-0.961,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,6300,R&D,Opex,-1.331,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,6400,Travel,Opex,-0.306,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.842,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,6600,General & Admin,Opex,-0.555,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,7100,Depreciation,D&A,-1.767,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,8100,Interest Expense,Finance,-1.031,SAP-ECC
2023-03,FY2023,Q1,Healthcare,Americas,9100,Income Tax,Tax,-2.175,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,4000,Product Revenue,Revenue,22.675,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,4100,Service Revenue,Revenue,11.065,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-18.883,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-3.049,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,6200,Marketing,Opex,-1.119,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,6300,R&D,Opex,-1.507,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,6400,Travel,Opex,-0.374,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.814,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.595,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.646,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.132,SAP-ECC
2023-04,FY2023,Q2,Electronics,APAC,9100,Income Tax,Tax,-2.353,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,4000,Product Revenue,Revenue,26.164,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,4100,Service Revenue,Revenue,12.462,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-21.474,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.037,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,6200,Marketing,Opex,-1.242,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,6300,R&D,Opex,-1.497,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,6400,Travel,Opex,-0.36,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,6500,IT & Infrastructure,Opex,-0.892,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,6600,General & Admin,Opex,-0.61,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,7100,Depreciation,D&A,-2.094,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,8100,Interest Expense,Finance,-1.278,SAP-ECC
2023-04,FY2023,Q2,Electronics,EMEA,9100,Income Tax,Tax,-2.361,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,4000,Product Revenue,Revenue,33.864,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,4100,Service Revenue,Revenue,13.903,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,5000,Cost of Goods Sold,COGS,-28.178,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,6100,Salaries & Wages,Opex,-3.799,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,6200,Marketing,Opex,-1.526,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,6300,R&D,Opex,-1.758,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,6400,Travel,Opex,-0.511,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.068,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,6600,General & Admin,Opex,-0.817,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,7100,Depreciation,D&A,-2.261,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,8100,Interest Expense,Finance,-1.317,SAP-ECC
2023-04,FY2023,Q2,Electronics,Americas,9100,Income Tax,Tax,-2.915,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,4000,Product Revenue,Revenue,36.095,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,4100,Service Revenue,Revenue,14.37,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,5000,Cost of Goods Sold,COGS,-27.766,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,6100,Salaries & Wages,Opex,-3.972,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,6200,Marketing,Opex,-1.456,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,6300,R&D,Opex,-2.009,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,6400,Travel,Opex,-0.474,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.233,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,6600,General & Admin,Opex,-0.722,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,7100,Depreciation,D&A,-2.665,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,8100,Interest Expense,Finance,-1.497,SAP-ECC
2023-04,FY2023,Q2,Automotive,APAC,9100,Income Tax,Tax,-3.218,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,4000,Product Revenue,Revenue,40.198,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,4100,Service Revenue,Revenue,17.018,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-29.546,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.067,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,6200,Marketing,Opex,-1.7,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,6300,R&D,Opex,-2.135,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,6400,Travel,Opex,-0.532,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.403,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,6600,General & Admin,Opex,-0.915,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,7100,Depreciation,D&A,-2.655,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,8100,Interest Expense,Finance,-1.595,SAP-ECC
2023-04,FY2023,Q2,Automotive,EMEA,9100,Income Tax,Tax,-3.385,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,4000,Product Revenue,Revenue,45.439,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,4100,Service Revenue,Revenue,19.097,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,5000,Cost of Goods Sold,COGS,-33.921,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,6100,Salaries & Wages,Opex,-5.21,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,6200,Marketing,Opex,-2.137,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,6300,R&D,Opex,-2.726,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,6400,Travel,Opex,-0.708,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.618,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,6600,General & Admin,Opex,-1.019,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,7100,Depreciation,D&A,-3.331,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,8100,Interest Expense,Finance,-1.805,SAP-ECC
2023-04,FY2023,Q2,Automotive,Americas,9100,Income Tax,Tax,-3.972,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,4000,Product Revenue,Revenue,17.125,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,4100,Service Revenue,Revenue,7.538,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-14.001,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,6100,Salaries & Wages,Opex,-1.969,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,6200,Marketing,Opex,-0.736,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,6300,R&D,Opex,-0.94,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,6400,Travel,Opex,-0.247,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.637,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,6600,General & Admin,Opex,-0.417,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,7100,Depreciation,D&A,-1.166,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.688,SAP-ECC
2023-04,FY2023,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.553,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,19.725,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,8.015,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-15.998,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.301,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.851,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.047,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.26,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.605,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.42,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.37,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-0.877,SAP-ECC
2023-04,FY2023,Q2,Healthcare,EMEA,9100,Income Tax,Tax,-1.589,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,4000,Product Revenue,Revenue,22.769,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,4100,Service Revenue,Revenue,10.138,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-17.178,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.735,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,6200,Marketing,Opex,-0.99,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,6300,R&D,Opex,-1.261,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,6400,Travel,Opex,-0.339,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.723,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,6600,General & Admin,Opex,-0.552,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,7100,Depreciation,D&A,-1.731,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,8100,Interest Expense,Finance,-0.921,SAP-ECC
2023-04,FY2023,Q2,Healthcare,Americas,9100,Income Tax,Tax,-2.037,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,4000,Product Revenue,Revenue,23.662,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,4100,Service Revenue,Revenue,11.641,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-19.795,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-2.64,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,6200,Marketing,Opex,-1.028,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,6300,R&D,Opex,-1.524,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,6400,Travel,Opex,-0.356,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.907,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.591,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.95,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.095,SAP-ECC
2023-05,FY2023,Q2,Electronics,APAC,9100,Income Tax,Tax,-2.422,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,4000,Product Revenue,Revenue,29.849,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,4100,Service Revenue,Revenue,12.198,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-22.78,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.192,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,6200,Marketing,Opex,-1.266,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,6300,R&D,Opex,-1.608,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,6400,Travel,Opex,-0.427,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,6500,IT & Infrastructure,Opex,-0.998,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,6600,General & Admin,Opex,-0.635,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,7100,Depreciation,D&A,-1.908,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,8100,Interest Expense,Finance,-1.142,SAP-ECC
2023-05,FY2023,Q2,Electronics,EMEA,9100,Income Tax,Tax,-2.552,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,4000,Product Revenue,Revenue,35.07,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,4100,Service Revenue,Revenue,14.405,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,5000,Cost of Goods Sold,COGS,-26.903,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,6100,Salaries & Wages,Opex,-3.673,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,6200,Marketing,Opex,-1.327,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,6300,R&D,Opex,-1.84,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,6400,Travel,Opex,-0.459,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.111,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,6600,General & Admin,Opex,-0.771,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,7100,Depreciation,D&A,-2.238,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,8100,Interest Expense,Finance,-1.366,SAP-ECC
2023-05,FY2023,Q2,Electronics,Americas,9100,Income Tax,Tax,-3.093,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,4000,Product Revenue,Revenue,36.451,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,4100,Service Revenue,Revenue,13.897,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,5000,Cost of Goods Sold,COGS,-27.169,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,6100,Salaries & Wages,Opex,-4.049,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,6200,Marketing,Opex,-1.484,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,6300,R&D,Opex,-1.904,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,6400,Travel,Opex,-0.495,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.292,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,6600,General & Admin,Opex,-0.816,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,7100,Depreciation,D&A,-2.599,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,8100,Interest Expense,Finance,-1.603,SAP-ECC
2023-05,FY2023,Q2,Automotive,APAC,9100,Income Tax,Tax,-3.288,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,4000,Product Revenue,Revenue,38.231,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,4100,Service Revenue,Revenue,15.268,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-29.882,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.666,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,6200,Marketing,Opex,-1.78,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,6300,R&D,Opex,-2.413,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,6400,Travel,Opex,-0.55,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.398,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,6600,General & Admin,Opex,-0.9,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,7100,Depreciation,D&A,-2.842,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,8100,Interest Expense,Finance,-1.591,SAP-ECC
2023-05,FY2023,Q2,Automotive,EMEA,9100,Income Tax,Tax,-3.313,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,4000,Product Revenue,Revenue,46.341,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,4100,Service Revenue,Revenue,18.404,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,5000,Cost of Goods Sold,COGS,-35.756,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,6100,Salaries & Wages,Opex,-5.528,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,6200,Marketing,Opex,-1.975,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,6300,R&D,Opex,-2.519,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,6400,Travel,Opex,-0.666,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.501,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,6600,General & Admin,Opex,-1.095,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,7100,Depreciation,D&A,-3.066,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,8100,Interest Expense,Finance,-1.971,SAP-ECC
2023-05,FY2023,Q2,Automotive,Americas,9100,Income Tax,Tax,-4.233,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,4000,Product Revenue,Revenue,16.097,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,4100,Service Revenue,Revenue,7.725,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-12.915,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,6100,Salaries & Wages,Opex,-1.995,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,6200,Marketing,Opex,-0.693,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,6300,R&D,Opex,-0.983,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,6400,Travel,Opex,-0.238,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.584,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,6600,General & Admin,Opex,-0.421,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,7100,Depreciation,D&A,-1.229,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.787,SAP-ECC
2023-05,FY2023,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.662,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,18.67,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,7.747,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-14.032,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.248,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.912,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.086,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.286,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.703,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.459,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.458,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-0.904,SAP-ECC
2023-05,FY2023,Q2,Healthcare,EMEA,9100,Income Tax,Tax,-1.65,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,4000,Product Revenue,Revenue,21.435,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,4100,Service Revenue,Revenue,9.423,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-17.189,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.76,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,6200,Marketing,Opex,-1.016,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,6300,R&D,Opex,-1.272,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,6400,Travel,Opex,-0.347,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.842,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,6600,General & Admin,Opex,-0.504,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,7100,Depreciation,D&A,-1.706,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,8100,Interest Expense,Finance,-1.049,SAP-ECC
2023-05,FY2023,Q2,Healthcare,Americas,9100,Income Tax,Tax,-1.949,SAP-ECC
2023-06,FY2023,Q2,Electronics,APAC,4000,Product Revenue,Revenue,26.9,SAP-ECC
2023-06,FY2023,Q2,Electronics,APAC,4100,Service Revenue,Revenue,11.811,SAP-ECC
2023-06,FY2023,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-18.601,SAP-ECC
2023-06,FY2023,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-2.663,SAP-ECC
2023-06,FY2023,Q2,Electronics,APAC,6200,Marketing,Opex,-1.054,SAP-ECC
2023-06,FY2023,Q2,Electronics,APAC,6300,R&D,Opex,-1.5,SAP-ECC
2023-06,FY2023,Q2,Electronics,APAC,6400,Travel,Opex,-0.393,SAP-ECC
2023-06,FY2023,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.857,SAP-ECC
2023-06,FY2023,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.604,SAP-ECC
2023-06,FY2023,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.681,SAP-ECC
2023-06,FY2023,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.128,SAP-ECC
