period,fiscal_year,fiscal_quarter,bu,region,account_code,account_name,account_category,amount_usd_mn,source
2023-03,FY2023,Q1,Automotive,EMEA,9100,Income Tax,Tax,-3.36,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,4000,Product Revenue,Revenue,45.158,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,4100,Service Revenue,Revenue,19.354,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,5000,Cost of Goods Sold,COGS,-35.482,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,6100,Salaries & Wages,Opex,-5.161,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,6200,Marketing,Opex,-1.935,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,6300,R&D,Opex,-2.58,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,6400,Travel,Opex,-0.645,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.548,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,6600,General & Admin,Opex,-1.032,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,7100,Depreciation,D&A,-3.226,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,8100,Interest Expense,Finance,-1.935,SAP-BPC
2023-03,FY2023,Q1,Automotive,Americas,9100,Income Tax,Tax,-4.032,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,4000,Product Revenue,Revenue,16.934,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,4100,Service Revenue,Revenue,7.258,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-13.306,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,6100,Salaries & Wages,Opex,-1.935,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,6200,Marketing,Opex,-0.726,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,6300,R&D,Opex,-0.968,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,6400,Travel,Opex,-0.242,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.581,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,6600,General & Admin,Opex,-0.387,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,7100,Depreciation,D&A,-1.21,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,8100,Interest Expense,Finance,-0.726,SAP-BPC
2023-03,FY2023,Q1,Healthcare,APAC,9100,Income Tax,Tax,-1.512,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,4000,Product Revenue,Revenue,18.816,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,4100,Service Revenue,Revenue,8.064,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-14.784,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.15,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,6200,Marketing,Opex,-0.806,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,6300,R&D,Opex,-1.075,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,6400,Travel,Opex,-0.269,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.645,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,6600,General & Admin,Opex,-0.43,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,7100,Depreciation,D&A,-1.344,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,8100,Interest Expense,Finance,-0.806,SAP-BPC
2023-03,FY2023,Q1,Healthcare,EMEA,9100,Income Tax,Tax,-1.68,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,4000,Product Revenue,Revenue,22.579,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,4100,Service Revenue,Revenue,9.677,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-17.741,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.58,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,6200,Marketing,Opex,-0.968,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,6300,R&D,Opex,-1.29,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,6400,Travel,Opex,-0.323,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.774,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,6600,General & Admin,Opex,-0.516,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,7100,Depreciation,D&A,-1.613,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,8100,Interest Expense,Finance,-0.968,SAP-BPC
2023-03,FY2023,Q1,Healthcare,Americas,9100,Income Tax,Tax,-2.016,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,4000,Product Revenue,Revenue,24.528,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,4100,Service Revenue,Revenue,10.512,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-19.272,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-2.803,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,6200,Marketing,Opex,-1.051,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,6300,R&D,Opex,-1.402,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,6400,Travel,Opex,-0.35,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.841,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.561,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.752,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.051,SAP-BPC
2023-04,FY2023,Q2,Electronics,APAC,9100,Income Tax,Tax,-2.19,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,4000,Product Revenue,Revenue,27.253,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,4100,Service Revenue,Revenue,11.68,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-21.413,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.115,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,6200,Marketing,Opex,-1.168,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,6300,R&D,Opex,-1.557,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,6400,Travel,Opex,-0.389,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,6500,IT & Infrastructure,Opex,-0.934,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,6600,General & Admin,Opex,-0.623,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,7100,Depreciation,D&A,-1.947,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,8100,Interest Expense,Finance,-1.168,SAP-BPC
2023-04,FY2023,Q2,Electronics,EMEA,9100,Income Tax,Tax,-2.433,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,4000,Product Revenue,Revenue,32.704,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,4100,Service Revenue,Revenue,14.016,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,5000,Cost of Goods Sold,COGS,-25.696,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,6100,Salaries & Wages,Opex,-3.738,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,6200,Marketing,Opex,-1.402,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,6300,R&D,Opex,-1.869,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,6400,Travel,Opex,-0.467,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.121,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,6600,General & Admin,Opex,-0.748,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,7100,Depreciation,D&A,-2.336,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,8100,Interest Expense,Finance,-1.402,SAP-BPC
2023-04,FY2023,Q2,Electronics,Americas,9100,Income Tax,Tax,-2.92,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,4000,Product Revenue,Revenue,34.339,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,4100,Service Revenue,Revenue,14.717,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,5000,Cost of Goods Sold,COGS,-26.981,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,6100,Salaries & Wages,Opex,-3.924,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,6200,Marketing,Opex,-1.472,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,6300,R&D,Opex,-1.962,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,6400,Travel,Opex,-0.491,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.177,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,6600,General & Admin,Opex,-0.785,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,7100,Depreciation,D&A,-2.453,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,8100,Interest Expense,Finance,-1.472,SAP-BPC
2023-04,FY2023,Q2,Automotive,APAC,9100,Income Tax,Tax,-3.066,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,4000,Product Revenue,Revenue,38.155,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,4100,Service Revenue,Revenue,16.352,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-29.979,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.361,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,6200,Marketing,Opex,-1.635,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,6300,R&D,Opex,-2.18,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,6400,Travel,Opex,-0.545,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.308,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,6600,General & Admin,Opex,-0.872,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,7100,Depreciation,D&A,-2.725,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,8100,Interest Expense,Finance,-1.635,SAP-BPC
2023-04,FY2023,Q2,Automotive,EMEA,9100,Income Tax,Tax,-3.407,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,4000,Product Revenue,Revenue,45.786,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,4100,Service Revenue,Revenue,19.622,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,5000,Cost of Goods Sold,COGS,-35.974,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,6100,Salaries & Wages,Opex,-5.233,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,6200,Marketing,Opex,-1.962,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,6300,R&D,Opex,-2.616,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,6400,Travel,Opex,-0.654,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.57,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,6600,General & Admin,Opex,-1.047,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,7100,Depreciation,D&A,-3.27,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,8100,Interest Expense,Finance,-1.962,SAP-BPC
2023-04,FY2023,Q2,Automotive,Americas,9100,Income Tax,Tax,-4.088,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,4000,Product Revenue,Revenue,17.17,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,4100,Service Revenue,Revenue,7.358,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-13.49,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,6100,Salaries & Wages,Opex,-1.962,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,6200,Marketing,Opex,-0.736,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,6300,R&D,Opex,-0.981,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,6400,Travel,Opex,-0.245,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.589,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,6600,General & Admin,Opex,-0.392,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,7100,Depreciation,D&A,-1.226,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.736,SAP-BPC
2023-04,FY2023,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.533,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,19.077,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,8.176,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-14.989,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.18,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.818,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.09,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.273,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.654,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.436,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.363,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-0.818,SAP-BPC
2023-04,FY2023,Q2,Healthcare,EMEA,9100,Income Tax,Tax,-1.703,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,4000,Product Revenue,Revenue,22.893,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,4100,Service Revenue,Revenue,9.811,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-17.987,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.616,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,6200,Marketing,Opex,-0.981,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,6300,R&D,Opex,-1.308,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,6400,Travel,Opex,-0.327,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.785,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,6600,General & Admin,Opex,-0.523,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,7100,Depreciation,D&A,-1.635,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,8100,Interest Expense,Finance,-0.981,SAP-BPC
2023-04,FY2023,Q2,Healthcare,Americas,9100,Income Tax,Tax,-2.044,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,4000,Product Revenue,Revenue,24.864,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,4100,Service Revenue,Revenue,10.656,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-19.536,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-2.842,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,6200,Marketing,Opex,-1.066,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,6300,R&D,Opex,-1.421,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,6400,Travel,Opex,-0.355,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.852,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.568,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.776,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.066,SAP-BPC
2023-05,FY2023,Q2,Electronics,APAC,9100,Income Tax,Tax,-2.22,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,4000,Product Revenue,Revenue,27.627,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,4100,Service Revenue,Revenue,11.84,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-21.707,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.157,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,6200,Marketing,Opex,-1.184,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,6300,R&D,Opex,-1.579,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,6400,Travel,Opex,-0.395,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,6500,IT & Infrastructure,Opex,-0.947,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,6600,General & Admin,Opex,-0.631,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,7100,Depreciation,D&A,-1.973,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,8100,Interest Expense,Finance,-1.184,SAP-BPC
2023-05,FY2023,Q2,Electronics,EMEA,9100,Income Tax,Tax,-2.467,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,4000,Product Revenue,Revenue,33.152,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,4100,Service Revenue,Revenue,14.208,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,5000,Cost of Goods Sold,COGS,-26.048,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,6100,Salaries & Wages,Opex,-3.789,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,6200,Marketing,Opex,-1.421,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,6300,R&D,Opex,-1.894,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,6400,Travel,Opex,-0.474,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.137,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,6600,General & Admin,Opex,-0.758,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,7100,Depreciation,D&A,-2.368,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,8100,Interest Expense,Finance,-1.421,SAP-BPC
2023-05,FY2023,Q2,Electronics,Americas,9100,Income Tax,Tax,-2.96,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,4000,Product Revenue,Revenue,34.81,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,4100,Service Revenue,Revenue,14.918,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,5000,Cost of Goods Sold,COGS,-27.35,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,6100,Salaries & Wages,Opex,-3.978,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,6200,Marketing,Opex,-1.492,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,6300,R&D,Opex,-1.989,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,6400,Travel,Opex,-0.497,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.193,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,6600,General & Admin,Opex,-0.796,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,7100,Depreciation,D&A,-2.486,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,8100,Interest Expense,Finance,-1.492,SAP-BPC
2023-05,FY2023,Q2,Automotive,APAC,9100,Income Tax,Tax,-3.108,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,4000,Product Revenue,Revenue,38.677,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,4100,Service Revenue,Revenue,16.576,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-30.389,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.42,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,6200,Marketing,Opex,-1.658,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,6300,R&D,Opex,-2.21,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,6400,Travel,Opex,-0.553,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.326,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,6600,General & Admin,Opex,-0.884,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,7100,Depreciation,D&A,-2.763,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,8100,Interest Expense,Finance,-1.658,SAP-BPC
2023-05,FY2023,Q2,Automotive,EMEA,9100,Income Tax,Tax,-3.453,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,4000,Product Revenue,Revenue,46.413,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,4100,Service Revenue,Revenue,19.891,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,5000,Cost of Goods Sold,COGS,-36.467,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,6100,Salaries & Wages,Opex,-5.304,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,6200,Marketing,Opex,-1.989,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,6300,R&D,Opex,-2.652,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,6400,Travel,Opex,-0.663,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.591,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,6600,General & Admin,Opex,-1.061,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,7100,Depreciation,D&A,-3.315,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,8100,Interest Expense,Finance,-1.989,SAP-BPC
2023-05,FY2023,Q2,Automotive,Americas,9100,Income Tax,Tax,-4.144,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,4000,Product Revenue,Revenue,17.405,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,4100,Service Revenue,Revenue,7.459,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-13.675,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,6100,Salaries & Wages,Opex,-1.989,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,6200,Marketing,Opex,-0.746,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,6300,R&D,Opex,-0.995,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,6400,Travel,Opex,-0.249,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.597,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,6600,General & Admin,Opex,-0.398,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,7100,Depreciation,D&A,-1.243,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.746,SAP-BPC
2023-05,FY2023,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.554,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,19.339,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,8.288,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-15.195,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.21,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.829,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.105,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.276,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.663,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.442,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.381,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-0.829,SAP-BPC
2023-05,FY2023,Q2,Healthcare,EMEA,9100,Income Tax,Tax,-1.727,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,4000,Product Revenue,Revenue,23.206,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,4100,Service Revenue,Revenue,9.946,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-18.234,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.652,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,6200,Marketing,Opex,-0.995,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,6300,R&D,Opex,-1.326,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,6400,Travel,Opex,-0.332,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.796,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,6600,General & Admin,Opex,-0.53,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,7100,Depreciation,D&A,-1.658,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,8100,Interest Expense,Finance,-0.995,SAP-BPC
2023-05,FY2023,Q2,Healthcare,Americas,9100,Income Tax,Tax,-2.072,SAP-BPC
2023-06,FY2023,Q2,Electronics,APAC,4000,Product Revenue,Revenue,25.2,SAP-BPC
2023-06,FY2023,Q2,Electronics,APAC,4100,Service Revenue,Revenue,10.8,SAP-BPC
2023-06,FY2023,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-19.8,SAP-BPC
2023-06,FY2023,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-2.88,SAP-BPC
2023-06,FY2023,Q2,Electronics,APAC,6200,Marketing,Opex,-1.08,SAP-BPC
2023-06,FY2023,Q2,Electronics,APAC,6300,R&D,Opex,-1.44,SAP-BPC
2023-06,FY2023,Q2,Electronics,APAC,6400,Travel,Opex,-0.36,SAP-BPC
2023-06,FY2023,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.864,SAP-BPC
2023-06,FY2023,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.576,SAP-BPC
2023-06,FY2023,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.8,SAP-BPC
2023-06,FY2023,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.08,SAP-BPC
